Loan_Amount,OS_0,OS_1,OS_2,OS_3,OS_4,OS_5,OS_6,OS_7,OS_8,OS_9,OS_10,OS_11,OS_12,Payment_1,Payment_2,Payment_3,Payment_4,Payment_5,Payment_6,Payment_7,Payment_8,Payment_9,Payment_10,Payment_11,Payment_12,Spend_1,Spend_2,Spend_3,Spend_4,Spend_5,Spend_6,Spend_7,Spend_8,Spend_9,Spend_10,Spend_11,Spend_12,Delq1_1,Delq1_2,Delq1_3,Delq1_4,Delq1_5,Delq1_6,Delq1_7,Delq1_8,Delq1_9,Delq1_10,Delq1_11,Delq1_12,Delq2_1,Delq2_2,Delq2_3,Delq2_4,Delq2_5,Delq2_6,Delq2_7,Delq2_8,Delq2_9,Delq2_10,Delq2_11,Delq2_12,Delq3_1,Delq3_2,Delq3_3,Delq3_4,Delq3_5,Delq3_6,Delq3_7,Delq3_8,Delq3_9,Delq3_10,Delq3_11,Delq3_12,isFraud
120000,40574.23,106752.91,133011.91,191047.69,225878.28,286836.17,93886.71,83287.36,74588.88,42270.22,50458.91,95168.56,167965.07,33823,0,0,0,0,249235,79844,82135,74589,0,0,0,100001.68,26259,58035.78,34830.59,60957.89,56285.54,69244.65,73436.52,42270.34,8188.69,44709.65,72796.51,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50000,15141.94,23100.31,-0.69,11608.46,14952.2,-0.8,16940.37,26805.48,40875.4,58467.86,14394.75,22920.08,27675.14,0,23101,0,11609,14953,0,13853,0,0,58468,0,22921,7958.37,0,11609.15,14952.74,0,16941.17,23718.11,14069.92,17592.46,14394.89,8525.33,27676.06,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,9926.5,46927.71,35796.24,27119.91,49379.36,35629.37,93717.7,40810.35,65175.82,22981.85,73280.26,53598.41,39938.56,0,46928,35733,27120,49380,0,87272,0,65176,21540,73281,53599,37001.21,35796.53,27056.67,49379.45,35630.01,58088.33,34364.65,24365.47,22982.03,71838.41,53599.15,39939.15,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140000,85181.84,27309.42,64070.89,101914.23,184679.44,29857.44,126126.72,89929.99,58711.11,1495.11,68112.39,55414.08,150759.18,82110,24166,0,0,154822,29858,102048,89883,57216,1300,64983,0,24237.58,60927.47,37843.34,82765.21,0,126127.28,65851.27,58664.12,0,67917.28,52284.69,95345.1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120000,31726.66,113475.59,184278.7,222908.64,149892.74,198516.8,112218.31,58153.61,58153.61,20493.61,10458.14,36243.33,101434.46,0,0,0,116885,0,105122,69090,0,37660,16873,0,31329,81748.93,70803.11,38629.94,43869.1,48624.06,18823.51,15025.3,0,0,6837.53,25785.19,96520.13,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50000,20029.62,45782.36,33768.78,62359.63,94473.57,128818.15,147385.31,9107.98,38179.14,16293.82,23822.51,20021.32,28188.14,0,40938,0,0,0,0,147386,0,38180,0,23823,20022,25752.74,28924.42,28590.85,32113.94,34344.58,18567.16,9108.67,29071.16,16294.68,7528.69,20021.81,28188.82,1,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000,30631.4,74301.39,55023.46,55023.46,92475.18,8888.18,14770.1,11323.85,47230.62,86794.02,-0.98,-0.98,28086.01,0,74302,0,0,83587,8534,14683,11324,0,86795,0,0,43669.99,55024.07,0,37451.72,0,14415.92,11236.75,47230.77,39563.4,0,0,28086.99,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50000,25983.07,20710.68,16496.26,36755.65,35363.31,58420.22,83918.44,23694.14,57690.51,66595.26,16107.48,25761.5,49999.5,25984,20711,0,36756,0,0,65481,0,0,66596,0,25762,20711.61,16496.58,20259.39,35363.66,23056.91,25498.22,5256.7,33996.37,8904.75,16108.22,9654.02,50000,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320000,129656.55,54689.4,149795.34,149795.34,30860.82,79391.15,44909.35,-0.65,134827.08,192453.78,164679.96,166999.29,195466.54,129657,41333,0,130675,30861,79392,44910,0,116393,192454,127729,164337,54689.85,136438.94,0,11740.48,79391.33,44910.2,0,134827.73,174019.7,164680.18,130048.33,192804.25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120000,57905,26419.91,75450.02,81626.6,132237.04,183217.39,238442.96,314675.84,94747.55,55638.48,48724.46,61425.25,180242.07,41058,0,75451,0,0,0,0,255923,94748,40748,46974,0,9572.91,49030.11,81627.58,50610.44,50980.35,55225.57,76232.88,35994.71,55638.93,33833.98,59674.79,118816.82,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180000,66040.68,14709.91,105799.37,241245.78,122037.13,193246.13,232558.23,273217.13,111684.58,218127.45,280516.66,356484.62,483768.2,66041,0,0,205484,0,0,0,273218,0,0,0,0,14710.23,91089.46,135446.41,86275.35,71209,39312.1,40658.9,111685.45,106442.87,62389.21,75967.96,127283.58,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
240000,132726.13,149178.51,257234.33,398048.25,530176.22,661352.11,774907.77,101063.25,86842.41,173423.36,287444.51,158785.74,98822.96,95273,0,0,0,0,0,743492,91206,0,0,206944,148257,111725.38,108055.82,140813.92,132127.97,131175.89,113555.66,69647.48,76985.16,86580.95,114021.15,78285.23,88294.22,0,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240000,128872.33,116458.37,233523.41,47774.96,107224.19,83100.97,264034.97,353225.33,343375.83,106582.36,161543.75,188003.67,188003.67,127009,0,228267,36032,71037,0,0,211727,343376,0,137073,0,114595.04,117065.04,42518.55,95481.23,46913.78,180934,89190.36,201877.5,106582.53,54961.39,163532.92,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200000,48056.86,143428.63,209699.61,285502.47,90494.58,43942.32,182288.34,28228.34,121194.66,125906.33,184822.9,292293.74,199999.74,0,0,0,278743,58364,0,154060,0,99576,0,0,292294,95371.77,66270.98,75802.86,83735.11,11811.74,138346.02,0,92966.32,104287.67,58916.57,107470.84,200000,1,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150000,59527.59,85685.1,61542.29,90148.16,145912.11,145912.11,274687.18,102390.66,191565.14,120881.62,120881.62,161502.95,184668.04,48834,85686,54579,0,0,0,198242,0,156120,0,62994,0,74991.51,61543.19,83184.87,55763.95,0,128775.07,25945.48,89174.48,85436.48,0,103615.33,23165.09,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,36574.85,81165.25,159152.4,117499.83,61913.28,87535.82,103685.74,103685.74,54714.17,58905.53,88353.12,162833.59,162833.59,0,0,86891,117500,0,0,0,91159,0,30664,0,0,44590.4,77987.15,45238.43,61913.45,25622.54,16149.92,0,42187.43,4191.36,60111.59,74480.47,0,1,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
130000,46673.76,50104.33,76131.13,48770.98,31092.63,-0.37,22867.4,83260.48,-0.52,89911.78,126642.08,42574.76,8370.9,45673,50105,74689,42723,31093,0,22868,83261,0,0,126643,39170,49103.57,76131.8,47328.85,25044.65,0,22867.77,83261.08,0,89912.3,36730.3,42575.68,4966.14,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,34298.15,26293.55,70138.78,33919.24,51193.77,59173.65,62756.09,69542.05,49476.57,202.57,29156.3,64251.17,94904.75,34299,26294,70139,31569,51194,59174,62757,69543,49274,203,29157,64252,26294.4,70139.23,33919.46,48843.53,59173.88,62756.44,69542.96,49477.52,0,29156.73,64251.87,94905.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150000,71485.91,70326.1,36528.99,106712.73,61232.27,151084.28,45730.25,-0.75,56118.91,-0.09,54215.68,129247.35,82066.17,71486,70327,0,106713,0,127688,45731,0,56119,0,0,129248,70326.19,36529.89,70183.74,61232.54,89852.01,22333.97,0,56119.66,0,54215.77,75031.67,82066.82,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120000,56662.6,123432.87,86734.5,45507.98,52829.78,96367.33,18541.33,59797.96,132313.85,169307.92,88994.07,94560.76,133339.46,0,103905,86735,0,50274,77826,18542,0,0,169308,73495,0,66770.27,67206.63,45508.48,7321.8,93811.55,0,59798.63,72515.89,36994.07,88994.15,79061.69,38778.7,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230000,113335.52,235615.52,185785.45,86851.45,178478.54,34000.9,39976.71,142233.82,210061.67,284269.36,204933.1,204933.1,78106.63,107720,178180,185786,0,178479,27995,0,0,0,230567,0,178412,230000,128349.93,86852,91627.09,34001.36,33970.81,102257.11,67827.85,74207.69,151230.74,0,51585.53,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000,27264.15,51105.03,36734.97,42238.14,28474.45,20267.76,7916.76,9423.28,28497.95,59004.36,43483.05,23308.39,10114,18616,42168,11431,42239,21131,12351,5672,4620,0,36151,29983,23309,42456.88,27797.94,16934.17,28475.31,12924.31,0,7178.52,23694.67,30506.41,20629.69,9808.34,10114.61,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,35452.61,72672.74,112618.53,166088.85,185867.81,44308.87,65864.93,104449.6,137758.15,151488.58,35885.41,21265.7,103803.67,0,0,0,0,185057,44309,0,0,0,143979,35886,16219,37220.13,39945.79,53470.32,19778.96,43498.06,65865.06,38584.67,33308.55,13730.43,28375.83,21266.29,98756.97,1,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
80000,29274.26,66652.91,58253.81,102196.52,149153.17,173505.57,226563.08,276493.67,12011.61,-0.39,-0.39,40193.44,42599.99,0,52431,0,0,0,0,0,276494,12012,0,0,40194,37378.65,44031.9,43942.71,46956.65,24352.4,53057.51,49930.59,12011.94,0,0,40193.83,42600.55,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240000,105249.4,131349.78,214471.14,111847.49,129100.6,174392.16,98433.26,125596.35,193874.45,-0.55,57136.53,122624.79,18138.79,87954,0,214472,111848,99060,174393,98434,0,193875,0,51679,104486,114054.38,83121.36,111848.35,129101.11,144351.56,98434.1,125597.09,68278.1,0,57137.08,117167.26,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90000,41405.35,41405.35,41405.35,86552.1,46383.74,52373.22,23871.37,14572.11,56128.11,100423.08,28410.53,51684.97,33874.69,0,0,0,86553,46384,52374,21363,0,0,100424,28411,51685,0,0,45146.75,46384.64,52373.48,23872.15,12063.74,41556,44294.97,28411.45,51685.44,33874.72,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90000,19576.59,41129.11,38274.31,102996.27,146651.9,193389.55,234328.47,262335.69,93442.88,126642.71,33509.51,65661.22,152123.4,19577,34845,0,0,0,0,0,216926,0,126643,0,0,41129.52,31990.2,64721.96,43655.63,46737.65,40938.92,28007.22,48033.19,33199.83,33509.8,32151.71,86462.18,0,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110000,24772.52,62259.91,122088.88,160136.76,10678.76,10678.76,100617.09,34892.11,79523.81,166269.06,88653.43,91384.32,173350.77,24773,0,0,149458,0,8452,100618,0,0,158188,0,0,62260.39,59828.97,38047.88,0,0,98390.33,34893.02,44631.7,86745.25,80572.37,2730.89,81966.45,0,1,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
150000,44155.84,142223.31,44324.76,76618.41,85508.39,77337.51,85026.81,130032.86,8529.86,90819.43,168617.78,193649.06,263637.18,0,142224,31090,39890,50963,76836,0,121503,0,0,0,0,98067.47,44325.45,63383.65,48779.98,42792.12,84525.3,45006.05,0,82289.57,77798.35,25031.28,69988.12,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200000,62148.01,75852.22,98398.36,131741.1,220872.6,142833.95,90608.23,-0.77,119882.3,82050.6,82050.6,2366.6,88041.77,54452,73399,82484,0,220873,142834,90609,0,119883,0,79684,1915,68156.21,95945.14,115826.74,89131.5,142834.35,90608.28,0,119883.07,82051.3,0,0,87590.17,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,43252.67,97915.85,146020.65,82192.08,82192.08,-0.92,42574.82,21934.22,75699.77,128959.31,184283.62,-0.38,44308.55,0,0,122671,0,82193,0,37855,0,0,0,184284,0,54663.18,48104.8,58842.43,0,0,42575.74,17214.4,53765.55,53259.54,55324.31,0,44308.93,1,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150000,50275.33,45817.52,45817.52,73483.67,73483.67,67540.59,-0.41,4178.42,91332.21,159740.67,87482.43,73027.12,96320.46,50276,0,45818,0,73484,67541,0,4179,0,159741,87483,69975,45818.19,0,73484.15,0,67540.92,0,4178.83,91332.79,68408.46,87482.76,73027.69,93268.34,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130000,65143.49,112470.62,71410.97,92145.88,52951.98,129210.34,110499.88,128235.64,190603.5,54692.64,32556.67,55051.27,36713.28,0,112471,62040,92146,0,129211,0,0,190604,54693,0,55052,47327.13,71411.35,82774.91,52952.1,76258.36,110500.54,17735.76,62367.86,54693.14,32557.03,22494.6,36714.01,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280000,110900.08,156349.32,166174.05,243520.03,76135.6,60726.84,229362,112316.56,184665.59,266715.66,417473.95,525940.69,60595.79,0,0,0,243521,76136,0,223564,93226,0,0,0,525941,45449.24,9824.73,77345.98,76136.57,60727.24,168635.16,106518.56,165575.03,82050.07,150758.29,108466.74,60596.1,1,1,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360000,200254.46,156242.34,18856.34,173283.34,212246.35,45848.13,45848.13,222479.75,366635.78,157069.5,189875.81,31071.84,305797.64,192823,137386,18857,156737,209106,0,45849,0,295974,137367,189876,23879,148810.88,0,173284,195700.01,42707.78,0,222480.62,144156.03,86407.72,170173.31,31072.03,298604.8,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140000,51583.57,72396.72,67236.64,67236.64,126952.59,55167.18,124595.91,207005.27,57891.14,25691.53,75033.31,86574.5,167597.5,51584,72397,0,0,126953,51720,0,207006,57892,25692,75034,0,72397.15,67236.92,0,59715.95,55167.59,121148.73,82409.36,57891.87,25692.39,75033.78,86575.19,81023,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135000,34789.16,18326.6,82434.73,85308.21,166231.31,213473.53,56911.15,48788.65,97623.71,76942.78,110235.02,59447.73,180026.17,17903,0,0,0,0,213474,56912,47228,62943,0,110236,0,1440.44,64108.13,2873.48,80923.1,47242.22,56911.62,48789.5,96063.06,42262.07,33292.24,59448.71,120578.44,0,1,1,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420000,110295.93,286150.87,18809.87,158564.09,194539.82,147553.08,254275.38,324013.62,533502.75,533502.75,739384.06,944718.76,127631.82,87060,267341,0,132598,158664,0,0,0,0,0,0,944719,262914.94,0,139754.22,168573.73,111677.26,106722.3,69738.24,209489.13,0,205881.31,205334.7,127632.06,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170000,84704.57,156596.28,148812.71,81867.54,47940.06,114564.21,209299.52,111249.13,192585.39,216527.27,5646.27,66534.19,-0.81,0,143222,148813,81868,47941,0,209300,0,0,210881,5647,66535,71891.71,135438.43,81867.83,47940.52,114565.15,94735.31,111249.61,81336.26,23941.88,0,66534.92,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120000,62218.09,72389.71,105095.58,3489.58,82403.05,81738.74,117454.82,124585.92,124585.92,39987.72,87188.34,60821.97,58963.44,36043,0,101606,3490,57274,0,0,0,124586,0,53195,52892,46214.62,32705.87,0,82403.47,56609.69,35716.08,7131.1,0,39987.8,47200.62,26828.63,51033.47,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120000,47238.82,87582.18,87582.18,135790.14,135790.14,72941.93,147024.31,100068.55,37079.21,37079.21,68474.19,137799.88,74577.96,0,0,0,0,135791,0,132193,100069,0,0,0,137800,40343.36,0,48207.96,0,72942.79,74082.38,85237.24,37079.66,0,31394.98,69325.69,74578.08,1,1,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100000,37785.41,10833.58,1540.58,68314.45,30245.66,1103.66,54840.47,31295.07,88078.09,88078.09,41294.69,73123.96,73123.96,37786,9293,1541,68315,29142,0,50742,0,0,88079,0,0,10834.17,0,68314.87,30246.21,0,53736.81,27196.6,56783.02,0,41295.6,31829.27,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,38395.82,53723.98,85268.96,48590.82,74789.73,21522.48,59148.94,43784.15,74932.85,73878.52,67862.97,78420.36,-0.64,38396,0,79172,0,74790,0,59149,0,57668,69920,0,78421,53724.16,31544.98,42493.86,26198.91,21522.75,37626.46,43784.21,31148.7,56613.67,63904.45,10557.39,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170000,74407.91,71047.09,104830.44,102943.14,148727.13,91715.26,79655.68,142278.56,153267.61,29099.61,109003.05,212290.26,212290.26,34458,23421,79652,42691,104191,67686,0,77947,124168,23873,0,0,31097.18,57204.35,77764.7,88474.99,47179.13,55626.42,62622.88,88936.05,0,103776.44,103287.21,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120000,55571.44,66843.81,95184.28,34063.01,62609.47,41669.5,49109.85,123345.15,153536.24,211272.6,239902.22,67677.69,141748.69,52935,40732,95185,0,53783,41670,0,0,0,0,228495,45929,64207.37,69072.47,34063.73,28546.46,32843.03,49110.35,74235.3,30191.09,57736.36,28629.62,56270.47,120000,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,41022.97,48749.8,29880.45,45752.78,68535.42,42290.98,35039.83,47607.93,76382.19,146021.7,36248.12,73142.24,99999.24,41023,48750,25398,0,51664,34474,33912,40985,0,146022,31019,73143,48749.83,29880.65,41270.33,22782.64,25419.56,27222.85,46480.1,69759.26,69639.51,36248.42,67913.12,100000,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145000,49346.91,73639.58,110330.24,58573.6,81962.75,92802.86,104409.07,63707.13,97860.75,50300.55,105719.36,58499.11,7212.11,49347,69418,110331,58574,81963,92803,104410,0,97861,0,105720,51287,73639.67,106108.66,58574.36,81963.15,92803.11,104409.21,63708.06,34153.62,50300.8,55418.81,58499.75,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90000,37626.32,-0.68,51418.61,72734.02,25611.88,34486.94,24976.88,-0.12,33460.19,15346.14,2456.14,36038.48,74765.07,37627,0,0,72735,25612,29074,24977,0,33461,12890,2142,32576,0,51419.29,21315.41,25612.86,34487.06,19563.94,0,33460.31,15346.95,0,35724.34,71302.59,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320000,152412.97,283489.13,87194.64,218446.03,193955.78,179578.73,161102.6,206819.07,181706.63,-0.37,-0.37,10864.72,10864.72,0,283490,0,218447,193956,179579,161103,206820,181707,0,0,0,131076.16,87195.51,131251.39,193956.75,179578.95,161102.87,206819.47,181707.56,0,0,10865.09,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65000,17855.43,32916.54,33914.41,5554.41,10772.44,21803.84,70099.1,37289.23,69445.13,27782.13,14924.5,32415.97,8076.97,0,27773,28360,0,10773,0,70100,0,69446,23068,14168,24339,15061.11,28770.87,0,5218.03,21804.4,48295.26,37290.13,32155.9,27783,10210.37,31659.47,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150000,41768.06,106548.14,62242.68,141018.24,150063.67,73881.07,83139.96,36435.06,108981.31,145931.05,78716.69,78716.69,46982.46,41769,103321,0,0,129422,60466,83140,0,0,145932,0,78717,106549.08,59015.54,78775.56,9045.43,53239.4,69724.89,36435.1,72546.25,36949.74,78717.64,0,46982.77,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150000,23245.41,49587.96,106772.68,204777.74,176582.58,250432.3,35050.97,87745.97,163819.19,177400.48,149778.72,183453.49,251515.61,15143,0,0,107835,0,240432,21301,0,82255,97594,0,0,41485.55,57184.72,98005.06,79639.84,73849.72,25050.67,73996,76073.22,95836.29,69972.24,33674.77,68062.12,0,1,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
50000,13859.61,28129.41,43347.59,65618.78,40057.85,37282.09,23309.88,13603.9,28911.32,346.32,300.45,6238.42,23696.9,11863,0,0,63625,31364,33761,23310,13604,28565,347,301,6239,26132.8,15218.18,22271.19,38064.07,28588.24,19788.79,13604.02,28911.42,0,301.13,6238.97,23697.48,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380000,179262.89,84999.68,23368.91,214179.42,75155.28,271649.68,239512.21,224326.35,124663.07,-0.93,83391.26,285910.82,251977.23,164640,85000,23369,214180,0,271650,239513,224327,124664,0,0,285911,70376.79,23369.23,214179.51,75155.86,196494.4,239512.53,224327.14,124663.72,0,83392.19,202519.56,251977.41,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50000,15771.25,398.25,32004.93,51284.22,3746.22,29639.16,18323.77,44487.65,21612.9,19136.43,22036.5,5481.5,43140.25,15373,370,0,47538,3240,25805,0,44488,19588,19137,16555,4480,0,31976.68,19279.29,0,29132.94,14489.61,26163.88,21613.25,17111.53,22037.07,0,42138.75,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125000,42349.13,53074.78,41924.06,10338.06,-0.94,111256.5,40974.86,32672.29,73529.56,41008.92,47263.29,56338.87,66749.76,32376,46959,31586,10339,0,111257,32729,32673,73530,0,47264,55622,43101.65,35808.28,0,0,111257.44,40975.36,24426.43,73530.27,41009.36,6254.37,56339.58,66032.89,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300000,140158.86,194870.84,-0.16,-0.16,285225.15,279126.33,122893.56,236024.8,46146.8,147134.81,159283.3,118900.16,185520.26,140159,194871,0,0,285226,279127,0,189878,46147,139054,159284,118901,194870.98,0,0,285225.31,279127.18,122894.23,113131.24,0,147135.01,151202.49,118900.86,185521.1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155000,60288.91,109657.03,179318.8,97954.11,129662.82,186049.14,122651.44,58966.89,138528.25,138528.25,103992.22,49068.81,172621.92,0,0,152537,81795,0,186050,122652,0,0,138529,103993,0,49368.12,69661.77,71172.31,113503.71,56386.32,122652.3,58967.45,79561.36,0,103992.97,49069.59,123553.11,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300000,111408.71,192567.06,249931.74,389864.56,441244.04,120669.84,214914.15,295719.9,128756.01,173061.7,285334.89,343080.59,384323.98,0,0,0,0,333383,0,0,272278,64437,0,0,200543,81158.35,57364.68,139932.82,51379.48,12808.8,94244.31,80805.75,105314.11,108742.69,112273.19,57745.7,241786.39,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
